Row,Anon Student Id,Problem Name,Correct First Attempt,KC(Default)
2469275,248ehviie,RATIO2-064,0,Calculate unit rate
2469283,248ehviie,RATIO2-064,1,Calculate unit rate
2469292,248ehviie,RATIO2-087,0,Calculate unit rate
2469301,248ehviie,RATIO2-087,0,Calculate unit rate
2469308,248ehviie,RATIO2-132,1,Calculate unit rate
2469319,248ehviie,RATIO2-132,0,Calculate unit rate
2469326,248ehviie,RATIO2-010,1,Calculate unit rate
2469337,248ehviie,RATIO2-010,0,Calculate unit rate
2469344,248ehviie,RATIO2-107,1,Calculate unit rate
2469355,248ehviie,RATIO2-107,0,Calculate unit rate
2469372,248ehviie,RATIO2-061,0,Calculate unit rate
2469373,248ehviie,RATIO2-061,0,Calculate unit rate
2469380,248ehviie,RATIO2-127,1,Calculate unit rate
2469391,248ehviie,RATIO2-127,0,Calculate unit rate
2469398,248ehviie,RATIO2-080,1,Calculate unit rate
2469409,248ehviie,RATIO2-080,0,Calculate unit rate
2469423,248ehviie,RATIO2-192,1,Calculate unit rate
2469427,248ehviie,RATIO2-192,0,Calculate unit rate
2469441,248ehviie,RATIO3-001,0,Calculate part in proportion with fractions
2469454,248ehviie,RATIO3-051,0,Calculate part in proportion with fractions
2469467,248ehviie,RATIO3-077,1,Calculate part in proportion with fractions
2469480,248ehviie,RATIO3-053,0,Calculate total in proportion with fractions
2469493,248ehviie,RATIO3-043,1,Calculate total in proportion with fractions
2469506,248ehviie,RATIO3-097,0,Calculate total in proportion with fractions
2469519,248ehviie,RATIO3-190,0,Calculate part in proportion with fractions
2469532,248ehviie,RATIO3-081,0,Calculate total in proportion with fractions
2469545,248ehviie,RATIO3-142,1,Calculate total in proportion with fractions
2469557,248ehviie,RATIO3-094,0,Calculate part in proportion with fractions
2469570,248ehviie,RATIO3-137,0,Calculate part in proportion with fractions
2470566,248fh5hgh,RATIO2-001,1,Calculate unit rate
2470576,248fh5hgh,RATIO2-001,0,Calculate unit rate
2470583,248fh5hgh,RATIO2-005,0,Calculate unit rate
2470591,248fh5hgh,RATIO2-005,0,Calculate unit rate
2470600,248fh5hgh,RATIO2-065,1,Calculate unit rate
2470608,248fh5hgh,RATIO2-065,1,Calculate unit rate
2470617,248fh5hgh,RATIO2-197,0,Calculate unit rate
2470625,248fh5hgh,RATIO2-197,1,Calculate unit rate
2470634,248fh5hgh,RATIO2-193,1,Calculate unit rate
2470642,248fh5hgh,RATIO2-193,1,Calculate unit rate
2470651,248fh5hgh,RATIO2-066,1,Calculate unit rate
2470659,248fh5hgh,RATIO2-066,1,Calculate unit rate
2470673,248fh5hgh,RATIO3-001,1,Calculate part in proportion with fractions
2470685,248fh5hgh,RATIO3-192,0,Calculate total in proportion with fractions
2470697,248fh5hgh,RATIO3-038,1,Calculate total in proportion with fractions
2470709,248fh5hgh,RATIO3-151,1,Calculate part in proportion with fractions
2470722,248fh5hgh,RATIO3-051,0,Calculate part in proportion with fractions
2470734,248fh5hgh,RATIO3-046,1,Calculate part in proportion with fractions
2470746,248fh5hgh,RATIO3-043,1,Calculate total in proportion with fractions
2473383,248fh5hgh,RATIO2-001,1,Calculate unit rate
2473393,248fh5hgh,RATIO2-001,0,Calculate unit rate
2473400,248fh5hgh,RATIO2-159,0,Calculate unit rate
2473408,248fh5hgh,RATIO2-159,1,Calculate unit rate
2473417,248fh5hgh,RATIO2-080,1,Calculate unit rate
2473425,248fh5hgh,RATIO2-080,0,Calculate unit rate
2473434,248fh5hgh,RATIO2-145,1,Calculate unit rate
2473442,248fh5hgh,RATIO2-145,1,Calculate unit rate
2473457,248fh5hgh,RATIO3-001,0,Calculate part in proportion with fractions
2473470,248fh5hgh,RATIO3-118,1,Calculate part in proportion with fractions
2473482,248fh5hgh,RATIO3-106,1,Calculate total in proportion with fractions
2473495,248fh5hgh,RATIO3-177,0,Calculate total in proportion with fractions
2473507,248fh5hgh,RATIO3-199,0,Calculate total in proportion with fractions
2473518,248fh5hgh,RATIO3-165,1,Calculate part in proportion with fractions
2473531,248fh5hgh,RATIO3-108,1,Calculate total in proportion with fractions
2473543,248fh5hgh,RATIO3-064,1,Calculate part in proportion with fractions
2473555,248fh5hgh,RATIO3-022,0,Calculate total in proportion with fractions
2473567,248fh5hgh,RATIO3-006,1,Calculate total in proportion with fractions
2473579,248fh5hgh,RATIO3-111,0,Calculate part in proportion with fractions
2473591,248fh5hgh,RATIO3-134,1,Calculate part in proportion with fractions
2473603,248fh5hgh,RATIO3-079,1,Calculate total in proportion with fractions
2473615,248fh5hgh,RATIO3-101,1,Calculate part in proportion with fractions
2473627,248fh5hgh,RATIO3-011,1,Calculate part in proportion with fractions
2473639,248fh5hgh,RATIO3-151,1,Calculate part in proportion with fractions
2476957,248gydfy6,RATIO2-001,1,Calculate unit rate
2476967,248gydfy6,RATIO2-001,0,Calculate unit rate
2476975,248gydfy6,RATIO2-097,1,Calculate unit rate
2476983,248gydfy6,RATIO2-097,1,Calculate unit rate
2476992,248gydfy6,RATIO2-014,1,Calculate unit rate
2477000,248gydfy6,RATIO2-014,0,Calculate unit rate
2477010,248gydfy6,RATIO2-008,0,Calculate unit rate
2477018,248gydfy6,RATIO2-008,0,Calculate unit rate
2477027,248gydfy6,RATIO2-015,1,Calculate unit rate
2477035,248gydfy6,RATIO2-015,1,Calculate unit rate
2477045,248gydfy6,RATIO2-112,0,Calculate unit rate
2477052,248gydfy6,RATIO2-112,1,Calculate unit rate
2477061,248gydfy6,RATIO2-078,0,Calculate unit rate
2477071,248gydfy6,RATIO2-078,1,Calculate unit rate
2477079,248gydfy6,RATIO2-016,1,Calculate unit rate
2477087,248gydfy6,RATIO2-016,1,Calculate unit rate
2477096,248gydfy6,RATIO2-150,0,Calculate unit rate
2477105,248gydfy6,RATIO2-150,0,Calculate unit rate
2477114,248gydfy6,RATIO2-052,0,Calculate unit rate
2477122,248gydfy6,RATIO2-052,0,Calculate unit rate
2477137,248gydfy6,RATIO3-001,0,Calculate part in proportion with fractions
2477150,248gydfy6,RATIO3-044,0,Calculate part in proportion with fractions
2477158,248gydfy6,RATIO3-184,0,Calculate part in proportion with fractions
2478768,248gydfy6,RATIO2-001,1,Calculate unit rate
2478778,248gydfy6,RATIO2-001,0,Calculate unit rate
2478786,248gydfy6,RATIO2-005,0,Calculate unit rate
2478794,248gydfy6,RATIO2-005,1,Calculate unit rate
2478803,248gydfy6,RATIO2-046,0,Calculate unit rate
2478811,248gydfy6,RATIO2-046,1,Calculate unit rate
2478820,248gydfy6,RATIO2-047,1,Calculate unit rate
2478828,248gydfy6,RATIO2-047,0,Calculate unit rate
2478837,248gydfy6,RATIO2-128,1,Calculate unit rate
2478845,248gydfy6,RATIO2-128,1,Calculate unit rate
2478860,248gydfy6,RATIO3-001,0,Calculate part in proportion with fractions
2478873,248gydfy6,RATIO3-098,0,Calculate part in proportion with fractions
2478886,248gydfy6,RATIO3-047,0,Calculate part in proportion with fractions
2478899,248gydfy6,RATIO3-076,0,Calculate total in proportion with fractions
2478912,248gydfy6,RATIO3-065,0,Calculate total in proportion with fractions
2484180,248ifcrgm,RATIO2-001,1,Calculate unit rate
2484191,248ifcrgm,RATIO2-001,0,Calculate unit rate
2484199,248ifcrgm,RATIO2-173,1,Calculate unit rate
2484208,248ifcrgm,RATIO2-173,0,Calculate unit rate
2484217,248ifcrgm,RATIO2-185,0,Calculate unit rate
2484223,248ifcrgm,RATIO2-185,1,Calculate unit rate
2484232,248ifcrgm,RATIO2-051,1,Calculate unit rate
2484240,248ifcrgm,RATIO2-051,1,Calculate unit rate
2484255,248ifcrgm,RATIO3-001,1,Calculate part in proportion with fractions
2484267,248ifcrgm,RATIO3-127,0,Calculate total in proportion with fractions
2484281,248ifcrgm,RATIO3-091,1,Calculate total in proportion with fractions
2484294,248ifcrgm,RATIO3-131,0,Calculate part in proportion with fractions
2484307,248ifcrgm,RATIO3-143,1,Calculate part in proportion with fractions
2484320,248ifcrgm,RATIO3-088,1,Calculate part in proportion with fractions
2484333,248ifcrgm,RATIO3-187,0,Calculate total in proportion with fractions
2484346,248ifcrgm,RATIO3-140,1,Calculate total in proportion with fractions
2484359,248ifcrgm,RATIO3-010,1,Calculate part in proportion with fractions
2484372,248ifcrgm,RATIO3-154,0,Calculate total in proportion with fractions
2484385,248ifcrgm,RATIO3-128,1,Calculate part in proportion with fractions
2484398,248ifcrgm,RATIO3-198,0,Calculate total in proportion with fractions
2484411,248ifcrgm,RATIO3-024,1,Calculate total in proportion with fractions
2484424,248ifcrgm,RATIO3-033,1,Calculate part in proportion with fractions
2484437,248ifcrgm,RATIO3-055,1,Calculate part in proportion with fractions
2484450,248ifcrgm,RATIO3-066,0,Calculate total in proportion with fractions
2490156,248lip48d,RATIO2-001,1,Calculate unit rate
2490167,248lip48d,RATIO2-001,0,Calculate unit rate
2490179,248lip48d,RATIO2-111,0,Calculate unit rate
2490182,248lip48d,RATIO2-111,1,Calculate unit rate
2490194,248lip48d,RATIO2-181,0,Calculate unit rate
2490200,248lip48d,RATIO2-181,1,Calculate unit rate
2490210,248lip48d,RATIO2-057,1,Calculate unit rate
2490217,248lip48d,RATIO2-057,1,Calculate unit rate
2490231,248lip48d,RATIO3-001,1,Calculate part in proportion with fractions
2490245,248lip48d,RATIO3-106,1,Calculate total in proportion with fractions
2490258,248lip48d,RATIO3-044,0,Calculate part in proportion with fractions
2490271,248lip48d,RATIO3-061,0,Calculate total in proportion with fractions
2490283,248lip48d,RATIO3-083,1,Calculate part in proportion with fractions
2490295,248lip48d,RATIO3-031,1,Calculate total in proportion with fractions
2490307,248lip48d,RATIO3-004,1,Calculate part in proportion with fractions
2490320,248lip48d,RATIO3-189,0,Calculate total in proportion with fractions
2490334,248lip48d,RATIO3-056,1,Calculate part in proportion with fractions
2490347,248lip48d,RATIO3-197,1,Calculate total in proportion with fractions
2490360,248lip48d,RATIO3-141,1,Calculate total in proportion with fractions
2490372,248lip48d,RATIO3-062,1,Calculate total in proportion with fractions
2490385,248lip48d,RATIO3-102,1,Calculate part in proportion with fractions
2490398,248lip48d,RATIO3-123,1,Calculate part in proportion with fractions
2490411,248lip48d,RATIO3-084,0,Calculate part in proportion with fractions
2490424,248lip48d,RATIO3-192,0,Calculate total in proportion with fractions
2492637,248lip48d,RATIO2-001,1,Calculate unit rate
2492645,248lip48d,RATIO2-001,0,Calculate unit rate
2492654,248lip48d,RATIO2-036,1,Calculate unit rate
2492662,248lip48d,RATIO2-036,0,Calculate unit rate
2492673,248lip48d,RATIO2-063,0,Calculate unit rate
2492679,248lip48d,RATIO2-063,1,Calculate unit rate
2492692,248lip48d,RATIO2-163,1,Calculate unit rate
2492696,248lip48d,RATIO2-163,0,Calculate unit rate
2492710,248lip48d,RATIO2-052,1,Calculate unit rate
2492713,248lip48d,RATIO2-052,1,Calculate unit rate
2492726,248lip48d,RATIO3-001,0,Calculate part in proportion with fractions
2492741,248lip48d,RATIO3-155,0,Calculate part in proportion with fractions
2492755,248lip48d,RATIO3-054,0,Calculate total in proportion with fractions
2492768,248lip48d,RATIO3-026,1,Calculate total in proportion with fractions
2492781,248lip48d,RATIO3-080,0,Calculate part in proportion with fractions
2492793,248lip48d,RATIO3-137,1,Calculate part in proportion with fractions
2492805,248lip48d,RATIO3-021,1,Calculate total in proportion with fractions
2492817,248lip48d,RATIO3-163,0,Calculate part in proportion with fractions
2492829,248lip48d,RATIO3-067,1,Calculate part in proportion with fractions
2492841,248lip48d,RATIO3-097,1,Calculate total in proportion with fractions
2492853,248lip48d,RATIO3-020,1,Calculate total in proportion with fractions
2492865,248lip48d,RATIO3-095,1,Calculate part in proportion with fractions
2621708,225LFoe4l_a,RATIO2-001,1,Calculate unit rate
2621719,225LFoe4l_a,RATIO2-001,0,Calculate unit rate
2621728,225LFoe4l_a,RATIO2-182,1,Calculate unit rate
2621737,225LFoe4l_a,RATIO2-182,0,Calculate unit rate
2621746,225LFoe4l_a,RATIO2-050,0,Calculate unit rate
2621754,225LFoe4l_a,RATIO2-050,1,Calculate unit rate
2621767,225LFoe4l_a,RATIO2-031,1,Calculate unit rate
2621771,225LFoe4l_a,RATIO2-031,1,Calculate unit rate
2621778,225LFoe4l_a,RATIO2-183,1,Calculate unit rate
2621789,225LFoe4l_a,RATIO2-183,0,Calculate unit rate
2621805,225LFoe4l_a,RATIO2-106,0,Calculate unit rate
2621807,225LFoe4l_a,RATIO2-106,0,Calculate unit rate
2621814,225LFoe4l_a,RATIO2-079,0,Calculate unit rate
2621822,225LFoe4l_a,RATIO2-079,0,Calculate unit rate
2621826,225LFoe4l_a,RATIO2-079,0,Calculate unit rate
2621837,225LFoe4l_a,RATIO2-025,0,Calculate unit rate
2621843,225LFoe4l_a,RATIO2-025,0,Calculate unit rate
2621855,225LFoe4l_a,RATIO2-185,0,Calculate unit rate
2621863,225LFoe4l_a,RATIO2-185,0,Calculate unit rate
2621872,225LFoe4l_a,RATIO2-136,0,Calculate unit rate
2621878,225LFoe4l_a,RATIO2-136,0,Calculate unit rate
2621889,225LFoe4l_a,RATIO2-136,0,Calculate unit rate
2621898,225LFoe4l_a,RATIO2-156,0,Calculate unit rate
2621907,225LFoe4l_a,RATIO2-156,0,Calculate unit rate
2621917,225LFoe4l_a,RATIO2-165,0,Calculate unit rate
2621925,225LFoe4l_a,RATIO2-165,0,Calculate unit rate
2621939,225LFoe4l_a,RATIO2-043,1,Calculate unit rate
2621943,225LFoe4l_a,RATIO2-043,0,Calculate unit rate
2621957,225LFoe4l_a,RATIO2-024,1,Calculate unit rate
2621961,225LFoe4l_a,RATIO2-024,0,Calculate unit rate
2621968,225LFoe4l_a,RATIO2-010,1,Calculate unit rate
2621979,225LFoe4l_a,RATIO2-010,0,Calculate unit rate
2621995,225LFoe4l_a,RATIO2-198,0,Calculate unit rate
2621997,225LFoe4l_a,RATIO2-198,0,Calculate unit rate
2623635,2481xfa14,RATIO2-001,1,Calculate unit rate
2623646,2481xfa14,RATIO2-001,0,Calculate unit rate
2623655,2481xfa14,RATIO2-092,0,Calculate unit rate
2623664,2481xfa14,RATIO2-092,0,Calculate unit rate
2623673,2481xfa14,RATIO2-065,0,Calculate unit rate
2623682,2481xfa14,RATIO2-065,0,Calculate unit rate
2623691,2481xfa14,RATIO2-075,0,Calculate unit rate
2623700,2481xfa14,RATIO2-075,0,Calculate unit rate
2623710,2481xfa14,RATIO2-076,0,Calculate unit rate
2623716,2481xfa14,RATIO2-076,1,Calculate unit rate
2623725,2481xfa14,RATIO2-096,1,Calculate unit rate
2623736,2481xfa14,RATIO2-096,0,Calculate unit rate
2623745,2481xfa14,RATIO2-053,0,Calculate unit rate
2623754,2481xfa14,RATIO2-053,0,Calculate unit rate
2623764,2481xfa14,RATIO2-058,0,Calculate unit rate
2623772,2481xfa14,RATIO2-058,1,Calculate unit rate
2623781,2481xfa14,RATIO2-031,1,Calculate unit rate
2623789,2481xfa14,RATIO2-031,1,Calculate unit rate
2623802,2481xfa14,RATIO3-001,1,Calculate part in proportion with fractions
2623815,2481xfa14,RATIO3-054,0,Calculate total in proportion with fractions
2623829,2481xfa14,RATIO3-075,0,Calculate total in proportion with fractions
2623842,2481xfa14,RATIO3-150,0,Calculate part in proportion with fractions
2623855,2481xfa14,RATIO3-016,0,Calculate total in proportion with fractions
2623867,2481xfa14,RATIO3-069,1,Calculate part in proportion with fractions
2623880,2481xfa14,RATIO3-117,0,Calculate total in proportion with fractions
2623892,2481xfa14,RATIO3-179,1,Calculate part in proportion with fractions
2623904,2481xfa14,RATIO3-058,1,Calculate total in proportion with fractions
2623916,2481xfa14,RATIO3-088,1,Calculate part in proportion with fractions
2623928,2481xfa14,RATIO3-068,1,Calculate total in proportion with fractions
2623940,2481xfa14,RATIO3-115,1,Calculate part in proportion with fractions
2623952,2481xfa14,RATIO3-113,1,Calculate part in proportion with fractions
2623965,2481xfa14,RATIO3-091,1,Calculate total in proportion with fractions
2623977,2481xfa14,RATIO3-156,1,Calculate part in proportion with fractions
2623989,2481xfa14,RATIO3-051,1,Calculate part in proportion with fractions
2639334,248dorqwi,RATIO2-001,1,Calculate unit rate
2639345,248dorqwi,RATIO2-001,0,Calculate unit rate
2639354,248dorqwi,RATIO2-005,1,Calculate unit rate
2639360,248dorqwi,RATIO2-005,1,Calculate unit rate
2639370,248dorqwi,RATIO2-010,1,Calculate unit rate
2639377,248dorqwi,RATIO2-010,1,Calculate unit rate
2639391,248dorqwi,RATIO3-001,1,Calculate part in proportion with fractions
2639404,248dorqwi,RATIO3-074,1,Calculate total in proportion with fractions
2639416,248dorqwi,RATIO3-026,1,Calculate total in proportion with fractions
2639429,248dorqwi,RATIO3-011,1,Calculate part in proportion with fractions
2639441,248dorqwi,RATIO3-147,1,Calculate total in proportion with fractions
2639454,248dorqwi,RATIO3-176,1,Calculate part in proportion with fractions
2639467,248dorqwi,RATIO3-024,1,Calculate total in proportion with fractions
2639480,248dorqwi,RATIO3-168,1,Calculate part in proportion with fractions
2639493,248dorqwi,RATIO3-130,1,Calculate total in proportion with fractions
2641135,248dorqwi,RATIO2-001,1,Calculate unit rate
2641143,248dorqwi,RATIO2-001,0,Calculate unit rate
2641154,248dorqwi,RATIO2-090,0,Calculate unit rate
2641161,248dorqwi,RATIO2-090,1,Calculate unit rate
2641170,248dorqwi,RATIO2-147,0,Calculate unit rate
2641178,248dorqwi,RATIO2-147,1,Calculate unit rate
2641186,248dorqwi,RATIO2-049,1,Calculate unit rate
2641194,248dorqwi,RATIO2-049,0,Calculate unit rate
2641204,248dorqwi,RATIO2-013,0,Calculate unit rate
2641212,248dorqwi,RATIO2-013,1,Calculate unit rate
2641226,248dorqwi,RATIO3-001,1,Calculate part in proportion with fractions
2641238,248dorqwi,RATIO3-138,1,Calculate total in proportion with fractions
2641250,248dorqwi,RATIO3-002,1,Calculate part in proportion with fractions
2641262,248dorqwi,RATIO3-026,1,Calculate total in proportion with fractions
2641274,248dorqwi,RATIO3-027,1,Calculate part in proportion with fractions
2641286,248dorqwi,RATIO3-042,1,Calculate part in proportion with fractions
2641298,248dorqwi,RATIO3-023,1,Calculate total in proportion with fractions
2641310,248dorqwi,RATIO3-172,1,Calculate part in proportion with fractions
2641322,248dorqwi,RATIO3-038,1,Calculate total in proportion with fractions
2641334,248dorqwi,RATIO3-008,1,Calculate total in proportion with fractions
2641346,248dorqwi,RATIO3-014,1,Calculate part in proportion with fractions
2641358,248dorqwi,RATIO3-073,1,Calculate part in proportion with fractions
2641370,248dorqwi,RATIO3-144,1,Calculate part in proportion with fractions
2641382,248dorqwi,RATIO3-112,1,Calculate part in proportion with fractions
2649952,248mf49nd,RATIO2-001,1,Calculate unit rate
2649963,248mf49nd,RATIO2-001,0,Calculate unit rate
2649972,248mf49nd,RATIO2-197,0,Calculate unit rate
2649981,248mf49nd,RATIO2-197,0,Calculate unit rate
2649991,248mf49nd,RATIO2-005,0,Calculate unit rate
2649997,248mf49nd,RATIO2-005,1,Calculate unit rate
2650006,248mf49nd,RATIO2-070,0,Calculate unit rate
2650017,248mf49nd,RATIO2-070,0,Calculate unit rate
2650026,248mf49nd,RATIO2-064,0,Calculate unit rate
2650035,248mf49nd,RATIO2-064,0,Calculate unit rate
2650044,248mf49nd,RATIO2-060,0,Calculate unit rate
2650053,248mf49nd,RATIO2-060,0,Calculate unit rate
2650062,248mf49nd,RATIO2-105,0,Calculate unit rate
2650071,248mf49nd,RATIO2-105,0,Calculate unit rate
2650080,248mf49nd,RATIO2-169,0,Calculate unit rate
2650089,248mf49nd,RATIO2-169,0,Calculate unit rate
2650096,248mf49nd,RATIO2-019,1,Calculate unit rate
2650104,248mf49nd,RATIO2-019,0,Calculate unit rate
2650113,248mf49nd,RATIO2-030,1,Calculate unit rate
2650121,248mf49nd,RATIO2-030,0,Calculate unit rate
